"NAME","PERSON_NAME","PERSON_ID"
"HITACHI DISPLAYS LTD.","Hitachi Displays, Ltd.",5256459
"OTTAWA HEALTH RESEARCH INSTITUTE","Ottawa Health Research Institute",5720420
"PEPSICO., INC.","Pepsico Inc.",7911884
"SPRINT SPECTRUM L.P.","Sprint Spectrum L.P.",11915131
"SPRINT SPECTRUM L.P.","Sprint Spectrum L.P.",5499919
"HTI IP, L.L.C.","HTI IP, LLC",10183386
"GLOBAL PHOTONIC ENERGY CORP.","Global Photonic Energy Corp.",6886240
"NISSHA PRINTING CO., LTD.","NISSHA PRINTING CO., LTD.",9971475
"BABCOCK-HITACHI KABUSHIKI KAISYA","Babcock-Hitachi Kabushiki Kaisya",9428380
"THOMAS SWAN & CO. LTD.","Thomas Swan & Co. Ltd.",8509390
"RSEM, LIMITED PARTNERSHIP","RSEM, Limited Partnership",11362497
"RSEM, LIMITED PARTNERSHIP","RSEM, Limited Partnership",10820932
"AURORA FLIGHT SCIENCES CORPORATION","Aurora Flight Sciences Corporation",7507770
"MALAYSIAN PALM OIL BOARD","Malaysian Palm Oil Board",6424911
"BAE INDUSTRIES, INC.","BAE Industries, Inc.",8151565
"AIRCELLE","Aircelle",8778202
"AIRCELLE","Aircelle",5871876
"DIABLO TECHNOLOGIES INC.","Diablo Technologies Inc.",8904828
"SPEECHINK, INC.","Speechink, Inc.",9781628
"NANOCYL S.A.","Nanocyl S.A.",5872200
"MICROPYRETICS HEATERS INTERNATIONAL, INC.","Micropyretics Heaters International, Inc.",6117333
"KOLON INDUSTRIES INC.","Kolon Industries Inc.",11030215
"KOLON INDUSTRIES INC.","Kolon Industries, Inc.",6561387
"KOLON INDUSTRIES INC.","Kolon Industries, Inc.",5329458
"IMCLONE SYSTEMS INCORPORATED","ImClone Systems Incorporated",8338934
"TOMTEC IMAGING SYSTEMS GMBH","Tomtec Imaging Systems GmbH",10430963
"MOMAR INDUSTRIES, LLC","Momar Industries LLC",11515277
"THE MITRE CORPORATION","THE MITRE Corporation",5231027
"ABB LTD.","ABB Ltd.",6455964
"J. JIREH HOLDINGS LLC","J. Jireh Holdings LLC",11114505
"BIODOSE, LLC","Biodose, LLC",7338023
"PSION TEKLOGIX INC.","Psion Teklogix Inc.",8192971
"PSION TEKLOGIX INC.","Psion Teklogix Inc.",6731306
"AVEKA INC.","Aveka, Inc.",10596565
"AMPAC FINE CHEMICALS LLC","AMPAC Fine Chemicals LLC",10805865
"SHINSHU UNIVERSITY","Shinshu University",9651997
"SEIKO PRECISION INC.","Seiko Precision Inc.",5933412
"SEIKO PRECISION INC.","SEIKO Precision Inc.",5612524
"SANYO SEMICONDUCTOR CO., LTD.","Sanyo Semiconductor Co. Ltd.",10949541
"SANYO SEMICONDUCTOR CO., LTD.","SANYO Semiconductor Co., Ltd",5734914
"ATTACHMATE CORPORATION","Attachmate Corporation",7943725
"CISCO TECHNOLOGY, INC","Cisco, Technology, Inc.",9631101
"CISCO TECHNOLOGY, INC","Cisco Technology, Inc.",8821922
"CISCO TECHNOLOGY, INC","Cisco Technology, Inc.",5237908
"CISCO TECHNOLOGY, INC","Cisco Technology Inc.",5222383
"CH2M HILL ENGINEERS, INC.","CH2M Hill Engineers, Inc.",9837799
"ULTIZYME INTERNATIONAL LTD","Ultizyme International Ltd.",8313695
"ARKRAY, INC.","Arkray Inc.",6951212
"TRUSS INDUSTRY PRODUCTION SYSTEMS, INC.","Truss Industry Production Systems, Inc.",5594139
"CAPTION TV, INC.","Caption TV, Inc.",6729677
"DONALDSON COMPANY INC","Donaldson Company, Inc.",7246029
"PROGRESSIVE SPORTS TECHNOLOGIES LIMITED","Progressive Sports Technologies, Limited",11181079
"UNIVERSITY OF OTTAWA","University of Ottawa",6498991
"NATIONAL CHIAO-TUNG UNIVERSITY","National Chiao Tung University",6587668
"SUMMIT DOWNHOLE DYNAMICS, LTD.","Summit Downhole Dynamics, Ltd",9373076
"ROSEMOUNT INC.","Rosemount Inc.",5210898
"OILFLOW SOLUTIONS HOLDINGS LIMITED","Oilflow Solutions Holdings Limited",8772729
"MAN TURBO AG","MAN TURBO AG",5318557
"GETRAG GETRIEBE- UND ZAHNRADFABRIK HERMANN HAGENMEYER GMBH & CIE KG","GETRAG Getriebe- und Zahnradfabrik Hermann Hagenmeyer GmbH & Cie KG",7587473
"GETRAG GETRIEBE- UND ZAHNRADFABRIK HERMANN HAGENMEYER GMBH & CIE KG","GETRAG Getriebe-und Zahnradfabrik Hermann Hagenmeyer GmbH & Cie KG",7195063
"ASPIRATION MEDICAL TECHNOLOGY, LLC","Aspiration Medical Technology, LLC",6754986
"NATIONAL INSTITUTE OF AGROBIOLOGICAL SCIENCES","National Institute of Agrobiological Sciences",8548904
"NATIONAL INSTITUTE OF AGROBIOLOGICAL SCIENCES","National Institute of Agrobiological Sciences",5266003
"NOKIA SIEMENS NETWORKS GMBH & CO., KG","Nokia Siemens Networks GmbH & Co. KG.",10836923
"NOKIA SIEMENS NETWORKS GMBH & CO., KG","Nokia Siemens Networks GmbH & Co., KG",9042556
"THE UNIVERSITY OF WASHINGTON","The University of Washington",5716065
"INTEST CORPORATION","inTEST Corporation",11293604
"AGC GLASS EUROPE","AGC Glass Europe",8720962
"SUN SAME ENTERPRISES CO., LTD.","Sun Same Enterprises Co., Ltd.",11120640
"FUJI XEROX CO, LTD.","Fuji Xerox Co.,Ltd.",10027024
"FUJI XEROX CO, LTD.","Fuji Xerox, Co., LTD",7322111
"FUJI XEROX CO, LTD.","Fuji Xerox Co., Ltd.",5548723
"FLAMEL TECHNOLOGIES","Flamel Technologies",8517238
"BONUTTI RESEARCH, INC.","Bonutti Research Inc",7123193
"LS INDUSTRIAL SYSTEMS CO., LTD.","LS Industrial Systems Co., Ltd",10907375
"THE BOARD OF TRUSTEES OF THE UNIVERISTY OF ILLINOIS","The Board of Trustees of the Univeristy of Illinois",6087204
"PUREWAVE NETWORKS, INC.","PureWave Networks, Inc.",6789446
"KOREA KUMHO PETROCHEMICAL CO., LTD.","Korea Kumho Petrochemical Co., Ltd.",10123116
"KOREA KUMHO PETROCHEMICAL CO., LTD.","Korea Kumho Petrochemical Co., Ltd.",6190248
"MEDTEK DEVICES, INC.","Medtek Devices, Inc.",10582122
"METABOLIX, INC.","Metabolix, Inc.",5455773
"INTEGRAN TECHNOLOGIES, INC.","Integran Technologies, Inc.",5237570
"LG. DISPLAY CO. LTD.","LG Display, Co., Ltd.",5886407
"AVAYA INC","Avaya Inc.",7113107
"AVAYA INC","Avaya Inc.",6303207
"AVAYA INC","Avaya. Inc.",6200187
"VENUS LABORATORIES, INC.","Venus Laboratories, Inc.",5900214
"HAGEN HOLDING APS","Hagen Holding APS",9002496
"ARISTOCRAT TECHNOLOGIES AUSTRALIA PTY LIMITED","Aristocrat Technologies Australia Pty Limited",7774012
"TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.","Taiwan Semiconductor Manufacturing Co., Ltd.",11117391
"TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.","Taiwan Semiconductor Manufacturing Co., Ltd.",10799385
"TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.","Taiwan Semiconductor Manufacturing Co., Ltd.",6047506
"TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.","Taiwan Semiconductor Manufacturing Co., Ltd.",5937860
"TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.","Taiwan Semiconductor Manufacturing Co. Ltd.",5868150
"SIGHTIX LTD.","Sightix Ltd.",8611572
"T. RAD CO., LTD.","T. Rad Co., Ltd.",8619975
"CONAGRA FOODS LAMB WESTON, INC.","ConAgra Foods Lamb Weston, Inc.",5755496
"DECODE GENETICS, EHF","deCODE genetics ehf.",5472425
"D2AUDIO CORPORATION","D2Audio Corporation",9221841
"INSTYTUT FARMACEUTYCZNY","Instytut Farmaceutyczny",8429835
"SAS TECHNOLOGIES CO., LTD.","SAS Technologies Co., Ltd.",6902063
"PRESCIENT MEDICAL, INC.","Prescient Medical, Inc.",5881061
"BOSCH SECURITY SYSTEMS, INC.","Bosch Security Systems Inc.",11444334
"NEXTEL COMMUNICATIONS, INC.","Nextel Communications Inc,",11439515
"SCHUKRA OF NORTH AMERICA, LTD.","Schukra of North America, Ltd.",6508159
"GREENCENTAIRE, LLC","GreenCentAire, LLC",6801037
"CONTRABAND DETECTION SYSTEMS, L.L.C.","Contraband Detection Systems, L.L.C.",8886832
"INFECTION MANAGEMENT, INC.","Infection Management, Inc.",10996944
"SEMICONDUCTOR INSIGHTS INC.","Semiconductor Insights Inc.",10463437
"GLOVIA INTERNATIONAL, INC.","Glovia International, Inc.",5401569
"LIFE SCIENCES RESEARCH PARTNERS VZW","Life Sciences Research Partners vzw.",7387130
"VERTEBRAL TECHNOLOGIES, INC.","Vertebral Technologies, Inc.",7810397
"CANCURE LABORATORIES, LLC","Cancure Laboratories, LLC",8245421
"INTELLIPACK, INC.","Intellipack, Inc.",10158023
"SOCIETE DE COMMERCIALISATION DES PRODUITS DE LA RECHERCHE APPLIQUEE - SOCPRA SCIENCES ET GENIE S.E.C","Societe de Commercialisation des Produits de la Recherche Appliquee-Socpra Sciences et Genie, S.E.C.",8520071
"PHARMA DIAGNOSTICS N.V.","Pharma Diagnostics, N.V.",7730796
"WORLD FACTORY, INC.","World Factory, Inc.",5727874
"GE INSPECTION TECHNOLOGIES GMBH","GE Inspection Technologies GmbH",8718510
"KANSAI PAINT CO., LTD.","Kansai Paint Co. Ltd.",7953552
"LEISUREEASE, LLC","Leisureease, LLC",11293384
"HELSA-AUTOMOTIVE GMBH & CO. KG","Helsa-Automotive GmbH & Co. KG",7455079
"TELLUS RENEWABLES LLC","Tellus Renewables LLC",9101011
"AT&T CORP","AT&T Corp.",6860442
"AT&T CORP","AT&T Corp",6194203
"AT&T CORP","AT&T Corp",5400591
"BORAIDENT GMBH","Boraident GmbH",8182848
"TARGETEX KFT.","TargetEx Kft.",9272125
"EXFO SERVICE ASSURANCE INC.","EXFO Service Assurance Inc.",6880550
"SIEMENS TECHNOLOGY-TO-BUSINESS CENTER, LLC","Siemens Technology-To-Business Center, LLC",5939094
"HOFFMANN-LA ROCHE, INC","Hoffmann—La Roche Inc.",9979606
"HOFFMANN-LA ROCHE, INC","Hoffmann-La Roche Inc.",5223490
"SONY COMPUTER ENTERTAINMENT AMERICA, INC.","Sony Computer Entertainment America Inc.,",9579831
"MOBITV, INC.","MOBITV, INC.",5222421
"SIMMS FISHING PRODUCTS LLC","Simms Fishing Products, LLC",7304539
"M.S. TECHNOLOGIES LLC","M.S. Technologies, L.L.C.",11716295
"FINESSE SOLUTIONS, LLC.","Finesse Solutions, LLC.",9708621
"J&L GROUP INTERNATIONAL, LLC","J & L Group International, LLC",9234423
"BEST MADE DESIGNS, L.L.C.","Best Made Designs, LLC",9917276
"BEST MADE DESIGNS, L.L.C.","Best Made Designs, L.L.C.",7111460
"CARDAX PHARMACEUTICALS, INC.","Cardax Pharmaceuticals, Inc.",10995085
"TELETECH HOLDINGS INC.","TeleTech Holdings, Inc.",7525523
"NECTO GROUP S.R.L.","Necto Group S.R.L.",9284240
"MAGNA INTERNATIONAL INC","Magna International Inc.",8734182
"MAGNA INTERNATIONAL INC","Magna International Inc",7325877
"RM2, INC.","RM2, Inc.",9286390
"LEXTAR ELECTRONICS CORPORATION","Lextar Electronics Corporation",11192508
"MANDOLIN FINANCIAL PROPERTIES INC.","Mandolin Financial Properties Inc.",7973310
"SURGITECH, LLC","Surgitech, L.L.C.",10545688
"ALPHA & OMEGA SEMICONDUCTOR, LTD.","Alpha & Omega Semiconductor, Ltd",9532146
"ALPHA & OMEGA SEMICONDUCTOR, LTD.","Alpha & Omega Semiconductor, Ltd.",7633082
"ALPHA & OMEGA SEMICONDUCTOR, LTD.","Alpha & Omega Semiconductor, Ltd.",7230139
"ALPHA & OMEGA SEMICONDUCTOR, LTD.","Alpha & Omega Semiconductor Ltd.",6312394
"BREATH LIMITED","Breath Limited",7623147
"AFTERCAD SOFTWARE INC.","Aftercad Software Inc.",10418899
"DIDION MANUFACTURING COMPANY","Didion Manufacturing Company",6371577
"AVAYA GMBH & CO KG","Avaya GmbH & Co. KG",8253217
"MACPOWER & TYTECH TECHNOLOGY CO., LTD.","Macpower & Tytech Technology Co., Ltd.",7424253
"CREDENCE SYSTEMS CORPORATION","Credence Systems Corporation",5240273
"LEDTECH ELECTRONICS CORP.","Ledtech Electronics Corp.",7379305
"IOVATE T. & P. INC","Iovate T & P Inc.",8903111
"FERRO PFANSTIEHL LABORATORIES, INC.","Ferro Pfanstiehl Laboratories, Inc.",5968182
"ENDO GASTRIC SOLUTIONS, INC.","Endogastric Solutions, Inc.",10278011
"SANKEN ELECTRIC CO., LTD.","Sanken Electric Co., Ltd.",10628284
"SANKEN ELECTRIC CO., LTD.","Sanken Electric Co., Ltd.",6038211
"DH TECHNOLOGIES DEVELOPMENT, PTE. LTD.","DH Technologies Development Pte, Ltd.",9885027
"DH TECHNOLOGIES DEVELOPMENT, PTE. LTD.","DH Technologies Development Pte. Ltd.",5408337
"SMS SCHUMAG GMBH & CO. KG","SMS Schumag GmbH & Co. KG",9056516
"DAIKIN AMERICA, INC.","DAIKIN AMERICA, INC.",7770973
"RECKITT BENCKISER (UK) LIMITED","Reckitt Benckiser (UK) Limited",5638899
"RECKITT BENCKISER (UK) LIMITED","Reckitt Benckiser (UK) Limited",5213192
"CHEM-SPACE ASSOCIATES, INC.","Chem-Space Associates, Inc.",6275872
"OVERSEE.NET","Oversee.Net",10293950
"SHIRE INTERNATIONAL LICENSING B.V.","Shire International Licensing B.V.",6335848
"QIMONDA FLASH GMBH","Qimonda Flash GmbH",5586776
"HITACHI KENKI FINE TECH CO., LTD.","Hitachi Kenki Fine Tech Co., Ltd.",7144971
"NEW MARKET SOLUTIONS, LLC","New Market Solutions, L.L.C.",10785228
"NAGRAVISION SA","Nagravision S.A.",6931327
"NAGRAVISION SA","NAGRAVISION S.A.",5227514
"CE & M, LLC","CE & M LLC",10334914
"FLUOR CORPORATION","FLUOR CORPORATION",8775462
"BARTEX RESEARCH, LLC","Bartex Research, LLC",6157112
"VIRANATIVE AB","ViraNative AB",10843665
"SANKYO COMPANY, LIMITED","Sankyo Company, Limited",5255102
"HOME DIRECTOR, INC.","Home Director, Inc.",9439051
"MAGNA MARQUE INTERNATIONAL INC.","Magna Marque International Inc.",7429139
"UNILEVER BESTFOODS, NORTH AMERICA, DIVISION OF CONOPCO, INC.","Unilever Bestfoods, North America division of Conopco. Inc.",6254886
"TIBOTEC PHARMACEUTICALS LTD","Tibotec Pharmaceuticals, Ltd.",9119517
"TIBOTEC PHARMACEUTICALS LTD","Tibotec Pharmaceuticals Ltd.",8100822
"PATENT INNOVATIONS LLC","Patent Innovations LLC",6935453
"LONATI S.P.A.","Lonati S.p.A.",5488870
"HUBER ENGINEERED WOODS, LLC","Huber Engineered Woods LLC",5537343
"ITE TECH., INC.","ITE Tech, Inc.",10996446
"DAIKIN INDUSTRIES LTD.","Daikin Industries, Ltd.",8590364
"DAIKIN INDUSTRIES LTD.","Daikin Industries, Ltd.",7893072
"DAIKIN INDUSTRIES LTD.","DAIKIN INDUSTRIES, LTD.",6086649
"JYH ENG TECHNOLOGY CO., LTD.","Jyh Eng Technology Co., Ltd.",11800964
"FRITZ WINTER EISENGIESSEREI GMBH & CO. KG","Fritz Winter Eisengiesserei GmbH & Co. KG",6066245
"CCS TECHNOLOGY, INC.","CCS Technology, Inc.",5742740
"KANSAI TECHNOLOGY LICENSING ORGANIZATION CO., LTD.","Kansai Technology Licensing Organization,Co., Ltd.",8571104
"FOURNIER LABORATORIES IRELAND LTD.","Fournier Laboratories Ireland, Ltd.",10021430
"FOURNIER LABORATORIES IRELAND LTD.","Fournier Laboratories Ireland Ltd.",9542983
"URBAN AERONAUTICS, LTD.","URBAN AERONAUTICS LTD.",7977000
"RAILING DYNAMICS, INC.","Railing Dynamics, Inc.",10778820
"INEOS MANUFACTURING BELGIUM NV","Ineos Manufacturing Belgium NV",8654267
"MERSTECH INC.","MERSTech, Inc.",11145603
"ENDRESS + HAUSER GMBH + CO. KG","Endress+Hauser GmbH+Co. KG",8453036
"MICROPUMP, INC.","Micropump, Inc.",7952160
"INCISIVE SURGICAL, INC.","Incisive Surgical, Inc.",5266850
"AUTOMOTIVE TECHNOLOGIES INTERNATIONAL, INC.","Automotive Technologies International Inc.",7308547
"GIVAUDAN SA","Givaudan SA",8485509
"GIVAUDAN SA","Givaudan, SA",8139567
"NIR DIAGNOSTICS INC.","NIR Diagnostics Inc.",6963448
"INDUSTRIAL COOPERATION FOUNDATION CHONBUK NATIONAL UNIVERSITY","INDUSTRIAL COOPERATION FOUNDATION CHONBUK NATIONAL UNIVERSITY",7185181
"THE GI COMPANY, INC.","The GI Company, Inc.",8427597
"SCHOTT, AG","Schott AG",10067013
"WOLFEDALE ENGINEERING LIMITED","Wolfedale Engineering Limited",7053390
"DE LA RUE INTERNATIONAL LIMITED","De La Rue International Limited",9973924
"QLT INC","QLT, Inc.",10723213
"CARTILAST CORPORATION","Cartilast Corporation",11056858
"GLENVAR ENTERPRISES PTY LTD","Glenvar Enterprises Pty Ltd",10653598
"K. U. LEUVEN RESEARCH & DEVELOPMENT","K.U. Leuven Research & Development",6205396
"FUJIREBIO, INC.","Fujirebio Inc.",5417870
"ALCON REFRACTIVEHORIZONS, INC.","Alcon RefractiveHorizons, Inc.",9760222
"INVENTEK CORPORATION","Inventek Corporation",9645606
"MBBS S.A.","MBBS SA",8774078
"REICHERT, INC.","Reichert, Inc.",6255512
"UNIVERSIDAD AUTONOMA DE MADRID (UAM)","Universidad Autonoma de Madrid (UAM)",7298108
"MOSAID TECHNOLOGIES, INC.","Mosaid Technologies, Inc.",8338572
"MOSAID TECHNOLOGIES, INC.","Mosaid Technologies Inc.",7276636
"DOW CORNING IRELAND LIMITED","Dow Corning Ireland Limited",11087658
"ROTATING COMPOSITE TECHNOLOGIES LLC","Rotating Composite Technologies, LLC",10930955
"NOBLES MEDICAL TECHNOLOGIES, INC.","Nobles Medical Technologies, Inc.",8481325
"SPELLBOUND DEVELOPMENT GROUP, INC.","Spellbound Development Group, Inc.",11516104
"TOSKA CO., LTD.","Toska Co., Ltd.",5240577
"VARIDIGM CORPORATION","Varidigm Corporation",5985565
"JORDAN VALLEY SEMICONDUCTORS LTD","Jordan Valley Semiconductors Ltd.",11441974
"JORDAN VALLEY SEMICONDUCTORS LTD","Jordan Valley Semiconductors Ltd.",5267744
"CHARLES SCHWAB & CO.","Charles Schwab & Co.",9040379
"INTELLISYNC CORPORATION","Intellisync Corporation",5753090
"MAGNETIC PRODUCTS, INC.","Magnetic Products, Inc.",5760001
"J. PHARMA CO., LTD.","J-Pharma Co., Ltd.",10473521
"VORTEX SYSTEMS (INTERNATIONAL) CI","Vortex Systems (International) CI",11221411
"NIHON PLAST CO., LTD.","Nihon Plast Co., Ltd",10948482
"NIHON PLAST CO., LTD.","Nihon Plast Co., Ltd.",5809950
"V.I.B. SYSTEMS GMBH","V.I.B. Systems GmbH",6465773
"SEACURE, INC.","SeaCure, Inc.",6741875
"HITACHI GLOBAL STORAGE TECHNOLOGIES JAPAN LTD","Hitachi Global Storage Technologies Japan, Ltd.",8730755
"INTERUNIVERSITAIR MICRO-ELEKTRONICA CENTRUM VZW","Interuniversitair Micro-Elektronica Centrum vzw",6836968
"ROYAL GROUP INC.","Royal Group, Inc.",10619350
"COVALENCE SPECIALTY MATERIALS CORP.","Covalence Specialty Materials Corp.",5596872
"MASONITE INTERNATIONAL CORPORATION","Masonite International Corporation",9351591
"BELDEN, INC.","Belden Inc.",8212198
"SOCPRA SCIENCES SANTE ET HUMAINES, S.E.C.","SOCPRA Sciences Sante et Humaines S.E.C.",10841349
"KOWA CO., LTD.","Kowa Co., Ltd.",5270724
"AGILENT TECHNOLOGIES, INC","Agilent Technologies Inc.",6960118
"AGILENT TECHNOLOGIES, INC","AGILENT TECHNOLOGIES, INC.",6351923
"HONDA ELESYS CO., LTD.","Honda Elesys Co., Ltd.",7829146
"EVEREADY BATTERY COMPANY, INC,","Eveready Battery Company Inc.",6486033
"SAECO IPR LIMITED","Saeco IPR Limited",6637015
"ABQMR, INC.","ABQMR, Inc.",8501872
"THE UNIVERSITY OF VERMONT AND STATE AGRICULTURE COLLEGE","The University of Vermont and State Agriculture College",6516968
"INEOS VINYLS UK LTD","Ineos Vinyls UK Ltd.",9785134
"SCANTECH HOLDINGS, LLC","ScanTech Holdings, LLC",7190161
"BIOMEDICAL ENTERPRISES, INC.","BioMedical Enterprises, Inc.",7370345
"PBI-GORDON CORPORATION","PBI/GORDON CORPORATION",8771547
"ANDREW LLC","Andrew LLC",7548844
"ANDREW LLC","Andrew LLC",6687956
"HYPERROLL ISRAEL LTD.","Hyperroll Israel, Ltd.",7512339
"RJS TECHNOLOGIES, INC.","RJS Technologies Inc.",8670143
"LUMINATOR HOLDING LP","Luminator Holding, L.P.",5831333
"SEALED AIR CORPORATION","Sealed Air Corporation",6123516
"ABA UFO INTERNATIONAL CORP.","ABA UFO International Corp.",10784987
"ABA UFO INTERNATIONAL CORP.","ABA UFO International Corp.",9683329
"ABA UFO INTERNATIONAL CORP.","ABA UFO International Corp.",9119340
"N.V ORGANON","N. V. Organon",8940025
"N.V ORGANON","N.V. Organon",5562360
"QUALCOMM INC.","Qualcomm Inc.",47151489
"FOUNDATION FOR ADVANCEMENT OF INTERNATIONAL SCIENCE","Foundation for Advancement of International Science",9021213
"FOUNDATION FOR ADVANCEMENT OF INTERNATIONAL SCIENCE","Foundation for Advancement of International Science",8996013
"ELMET TECHNOLOGIES, INC.","Elmet Technologies, Inc.",5809648
"LUMENZ INC.","LUMENZ, INC.",11167694
"ENGINEERED PRODUCTS SWITZERLAND AG (LTD.)","Engineered Products Switzerland AG (Ltd.)",11292412
"DEEP DOWN, INC.","Deep Down, Inc.",10375613
"OXFORD INSTRUMENTS ANALYTICAL OY","Oxford Instruments Analytical Oy",6377343
"FERROSAN MEDICAL DEVICES A/S","Ferrosan Medical Devices A/S",7570261
"APPLIED MATERIALS, ISRAEL, LTD.","Applied Materials, Israel,Ltd.",7742781
"APPLIED MATERIALS, ISRAEL, LTD.","Applied Materials, Israel, Ltd.",7617177
"ORTIVA WIRELESS, INC.","Ortiva Wireless, Inc.",8294374
"SROKA, SUSANNA","Sroka, Susanna",10650293
"SYNECTIC DESIGN LLC","Synectic Design LLC",11422032
"WFS TECHNOLOGIES LTD","WFS Technologies Ltd.",11032651
"CASH, EDWIN W.","Cash, Edwin W.",7585645
"FURUKAWA ELECTRIC NORTH AMERICA, INC.","Furukawa Electric North America, Inc.",5654886
"THE INVENTION SCIENCE FUND I LLC","The Invention Science Fund I, LLC",5225759
"BRUKER OPTICS, INC.","Bruker Optics, Inc.",11495593
"CALIFORNIA INSTITUE OF TECHNOLOGY","California Institue of Technology",8541672
"CITRIX SYSTEMS INTERNATIONAL GMBH","Citrix Systems International GmbH",11051053
"MERCHANT, ALAN C.","Merchant, Alan C.",9959677
"AVAYA, INC.","Avaya, Inc.",9456685
"RENAULT SAS","Renault S.A.S.",8704568
"RENAULT SAS","Renault SAS",9004647
"RENAULT SAS","Renault s.a.s.",8564117
"RENAULT SAS","Renault s.a.s.",5348011
"CELLTECH R & D LIMITED","Celltech R & D Limited",6739698
"PVM INTERNATIONAL, INC.","PVM International, Inc.",11588072
"HENDRICKSON USA L.L.C.","Hendrickson USA, L.L.C.",9502488
"HENDRICKSON USA L.L.C.","Hendrickson USA, L L C",9511531
"COMPUMEDICS LIMITED","Compumedics Limited",8346484
"DROPSA S.P.A.","Dropsa S.p.A.",7495017
"CAVIDI AB","Cavidi AB",7064055
"QTEROS, INC.","Qteros, Inc.",11281302
"HYPRES, INC.","Hypres, Inc",9170338
"QUINTILES, INC.","Quintiles, Inc.",10567336
"FALLBROOK TECHNOLOGIES INC.","Fallbrook Technologies, Inc.",5531148
"CONTINENTAL TEVES AG & CO.OHG","Continental Teves AG & Co. oHG",5211102
"SAMSUNG ELECTONICS CO., LTD.","Samsung Electonics Co., Ltd",7110128
"BP EXPLORATION OPERATING COMPANY LIMITED","BP Exploration Operating Company Limited",5301423
"PURE SOIL HOLDING INC.","Pure Soil Holding Inc.",8790218
"AC IMMUNE S.A.","AC IMMUNE SA",8780499
"F. HOFFMANN - LA ROCHE AG","F. Hoffmann-LaRoche AG",11143228
"F. HOFFMANN - LA ROCHE AG","F. Hoffmann-LaRoche AG",10772042
"SPRINT COMMUNICATIONS COMPANY L.P.","Sprint Communications Company L.P.",5227840
"KAWAMURA SANGYO CO.,LTD.","Kawamura Sangyo Co., Ltd.",5444524
"ALBERT-LUDWIGS UNIVERSITAT FREIBURG","Albert-Ludwigs-Universitat-Freiburg",10866281
"ARCH PERSONAL CARE PRODUCTS, L.P.","Arch Personal Care Products, L.P.",7779431
"TISSUE GENESIS, INC.","Tissue Genesis, Inc.",5843113
"NANO-X GMBH","Nano-X GmbH",9944625
"AIRCOM MANUFACTURING, INC.","Aircom Manufacturing, Inc.",6421880
"JANSEN'S AIRCRAFT SYSTEMS CONTROLS, INC.","Jansen's Aircraft Systems Controls, Inc.",6480113
"UCB, S.A.","UCB SA",6094051
"UCB, S.A.","UCB s.A.",6033356
"UCB PHARMA SA","UCB Pharma S.A.",10986022
"COOLIGY, INC.","Cooligy Inc",6490720
"COOLIGY, INC.","Cooligy, Inc.",6210066
"COOLIGY, INC.","Cooligy, Inc.",5722308
"A2 SURGICAL","A2 Surgical",9523145
"CATO RESEARCH CORPORATION","Cato Research Corporation",9079231
"WATER GENERATING SYSTEMS LLC","Water Generating Systems, LLC",10880463
"KANSAS STATE UNIVERSITY RESEARCH FOUNDATION","Kansas State University Research Foundation",5386344
"INSTITUT NATIONAL D'OPTIQUE","Institut National d'Optique",10992773
"WEIR MINERALS AUSTRALIA LTD","Weir Minerals Australia, Ltd.",10927631
"SEMINIS VEGETABLE SEEDS, INC.","Seminis Vegetable Seeds, Inc.",7309363
"DAI NIPPON PRINTING CO., LTD","Dai Nippon Printing Co., Ltd.",10855350
"DAI NIPPON PRINTING CO., LTD","Dai Nippon Printing Co. Ltd",8266761
"DAI NIPPON PRINTING CO., LTD","DAI NIPPON PRINTING CO., LTD",6752298
"DAI NIPPON PRINTING CO., LTD","Dai Nippon Printing Co., Ltd.",5216758
"DAI NIPPON PRINTING CO., LTD","DAI NIPPON PRINTING CO., LTD.",5212251
"KING YUAN ELECTRONICS CO., LTD.","King Yuan Electronics Co., Ltd.",11479629
"CHEETAH OMNI, L.L.C.","Cheetah Omni, LLC",5278009
"ASML HOLDING NV","ASML Holding, N.V.",6118011
"HITACHI SOFTWARE ENGINEERING CO., LTD.","Hitachi Software Engineering Co., Ltd.",10836838
"HITACHI SOFTWARE ENGINEERING CO., LTD.","Hitachi Software Engineering Co., Ltd.",5771204
"ST-ERICSSON S.A.","ST-Ericsson SA",10780664
"ST-ERICSSON S.A.","St-Ericsson S.A.",10629982
"SAPERE IP, LLC","Sapere IP, LLC",11011721
"FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E. V.","Fraunhofer—Gesellschaft zur Foerderung der angewandten Forschung e.V.",11482047
"FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E. V.","Fraunhofer—Gesellschaft zur Foerderung der angewandten Forschung e.V.",11098079
"VECTOGEN PTY LTD.","VectoGen Pty Ltd.",7886458
"BAXTER AKTIENGESELLSCHAFT","Baxter Aktiengesellschaft",10895814
"SURGIENT, INC.","Surgient, Inc.",5761849
"TRANSGENE SA","Transgene SA",8546742
