"NAME","PERSON_NAME","PERSON_ID"
"MULTIGIG INC.","Multigig, Inc.",11379465
"VERTEX PHARMACEUTICALS INCORPORATED","Vertex Pharmaceuticals Incorporated",5250689
"VERTEX PHARMACEUTICALS INCORPORATED","Vertex Pharmaceuticals Incorporated",45173165
"TECHNION RESEARCH AND DEVELOPMENT FOUNDATION LTD.","Technion Research and Development Foundation Ltd.",5223035
"BOA BALG -UND KOMPENSATOREN-TECHNOLOGIE GMBH","BOA Balg-Und Kompensatoren-Technologie GmbH",5621663
"EVOLVA SA","Evolva SA",8289650
"SILTECH LLC","Siltech LLC",11844302
"RICHSTONE LIMITED","RICHSTONE LIMITED",11200523
"TOYO KOHAN CO., LTD.","Toyo Kohan Co., Ltd.",5234837
"MAXYGEN, INC.","Maxygen, Inc.",5509548
"INFINEON TECHNOLOGIES DELTA GMBH","Infineon Technologies Delta GmbH",10141419
"MEDIATEK, INC.","Mediatek Inc,.",45191577
"AMGEN, INC.","Amgen Inc.",5223394
"HYNIX SEMICONDUCTOR, INC.","Hynix Semiconductor Inc.",5695920
"HYNIX SEMICONDUCTOR, INC.","HYNIX SEMICONDUCTOR INC.",5393443
"HYNIX SEMICONDUCTOR, INC.","Hynix Semiconductor Inc,",10910954
"HYNIX SEMICONDUCTOR, INC.","Hynix Semiconductor Inc.",11040749
"DUKE UNIVERSITY","Duke University",11699522
"HOLCIM TECHNOLOGY LTD","Holcim Technology Ltd.",11769104
"KAO CORPORATION","Kao Corporation",5221079
"KAO CORPORATION","Kao Corporation",6431755
"ACER INCORPORATED","Acer Incorporated",11290328
"ACER INCORPORATED","Acer Incorporated",7881851
"ALCATEL-LUCENT CANADA INC.","Alcatel-Lucent Canada Inc.",6640472
"ALCATEL-LUCENT CANADA INC.","ALCATEL LUCENT CANADA, INC.",11847517
"SAGEM DEFENSE SECURITE","SAGEM DEFENSE SECURITE",47209790
"SAGEM DEFENSE SECURITE","SAGEM DEFENSE SECURITE",52501562
"NELLCOR PURITAN BENNETT IRELAND","Nellcor Puritan Bennett Ireland",10807374
"TANDBERG DATA CORPORATION","Tandberg Data Corporation",5937994
"INOGEN, INC.","Inogen, Inc.",45207898
"LATCHWAYS PLC","Latchways PLC",5582078
"LATCHWAYS PLC","LATCHWAYS PLC",12985374
"CONAGRA FOODS RDM, INC.","ConAgra Foods RDM, Inc.",51351762
"WM. WRIGLEY JR. COMPANY","WM, Wrigley Jr. Company",48487099
"WM. WRIGLEY JR. COMPANY","Wm Wrigley Jr. Company",9542513
"SAMSUNG TECHWIN CO LTD","Samsung Techwin Co. Ltd.",50030745
"GERON CORPORATION","Geron Corporation",5245890
"IPR LICENSING, INC.","IPR Licensing, Inc.",5471621
"TAIWAN TEXTILE RESEARCH INSTITUTE","Taiwan Textile Research Institute",5701287
"JOHNSON MATTHEY PUBLIC LIMITED COMPANY","Johnson Matthey Public Limited Company",5283354
"SONUS NETWORKS, INC.","Sonus Networks, Inc",53565696
"NUVOTRONICS, LLC","Nuvotronics, LLC",5215452
"STMICROELECTRONICS, INC.","STMicroelectronics, Inc.",50043386
"STMICROELECTRONICS, INC.","STMicroelectronics, Inc.",45207935
"STMICROELECTRONICS, INC.","STMicroelectronics, Inc.",6576222
"EAGLE HARBOR HOLDINGS, LLC","Eagle Harbor Holdings, LLC",10901522
"WESTERN DIGITAL (FREMONT), LLC","WESTERN DIGITAL (FREMONT), LLC",45255951
"WESTERN DIGITAL (FREMONT), LLC","Western Digital (Fremont), LLC",47154419
"ASM INTERNATIONAL N.V","ASM International, N.V.",6386539
"SKC HAAS DISPLAY FILMS CO., LTD.","SKC Haas Display Films Co., Ltd.",5217154
"ALSTOM TECHNOLOGY LTD.","ALSTOM TECHNOLOGY LTD.",40182951
"BAE SYSTEMS PLC","BAE SYSTEMS, PLC",25765136
"VERSITECH LIMITED","Versitech Limited",7597414
"VERSITECH LIMITED","Versitech Limited",49890994
"ARMOR SAFE TECHNOLOGIES, LLC","Armor Safe Technologies, LLC",48378763
"IROBOT CORPORATION","iRobot Corporation",48448183
"TOPBALL SPORTS INC.","Topball Sports Inc.",48434065
"MEADWESTVACO CALMAR, INC.","MeadWestvaco Calmar, Inc.",5672231
"UNIVERSITY OF SASKATCHEWAN","University of Saskatchewan",5635788
"UNIVERSITY OF SASKATCHEWAN","University of Saskatchewan",8044048
"UNIVERSITY OF SASKATCHEWAN","University of Saskatchewan",45157804
"ORTHOTROPHIX, INC.","OrthoTrophix, Inc.",45193866
"MOMIN DEVELOPMENT FUND LLC","Momin Development Fund LLC",12191754
"NERVIANO MEDICAL SCIENCES S.R.L.","NERVIANO MEDICAL SCIENCES S.R.L.",49990315
"NERVIANO MEDICAL SCIENCES S.R.L.","Nerviano Medical Sciences S.r.l.",47248206
"DELAWARE CAPITAL FORMATION, INC.","Delaware Capital Formation, Inc.",5211858
"ACTELION PHARMACEUTICALS LTD.","ACTELION PHARMACEUTICALS, LTD.",5508233
"MIRAPOINT SOFTWARE, INC.","Mirapoint Software, Inc.",12252621
"AICURIS GMBH CO. KG","AiCuris GmbH & Co. KG",7240636
"TERADYNE, INC.","Teradyne Inc.",11046017
"SEOUL NATIONAL UNIVERSITY R&DB FOUNDATION","Seoul National University R&DB Foundation",11518209
"SRC INNOVATIONS, LLC","SRC Innovations, LLC",5817063
"CUSTOM CONTROLS, LLC","Custom Controls LLC",10202933
"AXION POWER INTERNATIONAL, INC.","Axion Power International Inc.",11610559
"TIMER CAP COMPANY, LLC","Timer Cap Company, LLC",45209671
"ANGEL.COM INCORPORATED","Angel.com Incorporated",45400344
"XEROX CORPORATION","Xerox Corporation",5211241
"XEROX CORPORATION","Xerox Corporation",7653046
"XEROX CORPORATION","Xerox Corporation",11179136
"MAHLE INTERNATIONAL GMBH","Mahle International GmbH",5558255
"MAHLE INTERNATIONAL GMBH","Mahle International GmbH",47272805
"ARIBA, INC.","Ariba, Inc.",5668744
"POUCH PAC INNOVATIONS, LLC","POUCH PAC INNOVATIONS, LLC",5218653
"THE CHINESE UNIVERSITY OF HONG KONG","The Chinese University of Hong Kong",5418318
"THE CHINESE UNIVERSITY OF HONG KONG","The Chinese University of Hong Kong",6446075
"THE CHINESE UNIVERSITY OF HONG KONG","The Chinese University of Hong Kong",9854268
"THE CHINESE UNIVERSITY OF HONG KONG","The Chinese University of Hong Kong",11146165
"MIRROR WORLDS, LLC","Mirror Worlds, LLC",8631034
"LITE-ON TECHNOLOGY CORPORATION","LITE-ON TECHNOLOGY CORPORATION",5273348
"LITE-ON TECHNOLOGY CORPORATION","Lite-On Technology Corporation",49860176
"VYCON, INC.","Vycon, Inc.",51424398
"DFB TECHNOLOGY HOLDINGS, LLC","DFB Technology Holdings, LLC",11477867
"HUSKY INJECTION MOLDING SYSTEMS LTD.","Husky Injection Molding Systems Ltd.",5432837
"HUSKY INJECTION MOLDING SYSTEMS LTD.","Husky Injection Molding Systems Ltd.",11719649
"HISAMITSU PHARMACEUTICAL CO., INC.","HISAMITSU PHARMACEUTICAL CO., INC.",11519467
"ENVENTURE GLOBAL TECHNOLOGY, LLC","Enventure Global Technology, LLC",5561739
"DOW CORNING TORAY CO., LTD.","Dow Corning Toray Co., Ltd.",48387497
"KT CORPORATION","KT Corporation",5213133
"ELIZABETH ARDEN, INC.","Elizabeth Arden, Inc.",7226835
"PUKYONG NATIONAL UNIVERSITY INDUSTRY-UNIVERSITY COOPERATION FOUNDATION","Pukyong National University Industry—University Cooperation Foundation",47221438
"CREST SEMICONDUCTORS, INC.","CREST SEMICONDUCTORS, INC",45223058
"TACTILE WORLD, LTD.","TACTILE WORLD LTD.",45360317
"GETAC TECHNOLOGY CORPORATION","GETAC TECHNOLOGY CORPORATION",45400321
"GETAC TECHNOLOGY CORPORATION","GETAC TECHNOLOGY CORPORATION",51448601
"AIRBUS FRANCE","Airbus France",5213303
"SCHERING CORPORATION","Schering Corporation",11899037
"SONY COMPUTER ENTERTAINMENT AMERICA LLC","Sony Computer Entertainment America LLC",45144848
"VARIAN MEDICAL SYSTEMS TECHNOLOGIES, INC.","Varian Medical Systems Technologies, Inc.",5251595
"RISO KAGAKU CORPORATION","Riso Kagaku Corporation",11340918
"BIOSPHERE MEDICAL, INC.","Biosphere Medical, Inc.",5333403
"TAKEDA PHARMACEUTICAL COMPANY LIMITED","Takeda Pharmaceutical Company Limited",52613475
"SOFAMOR DANEK HOLDINGS, INC.","Sofamor Danek Holdings, Inc.",11572240
"CAVITECH HOLDINGS, LLC","Cavitech Holdings, LLC",5841262
"ETIIP HOLDINGS INC.","Etiip Holdings Inc.",10969867
"L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE","L'Air Liquide, Societe Anonyme pour l'etude et l'Exploitation des Procedes Georges Claude",8033625
"ASAHI GLASS COMPANY, LIMITED","Asahi Glass Company, Limited",45198020
"GBP IP, LLC","GBP IP, LLC",9219995
"COOPER TECHNOLOGIES COMPANY","Cooper Technologies Company",5215055
"BOSE CORPORATION","Bose Corporation",53624450
"BOSE CORPORATION","Bose Corporation",6655472
"CREATURES INC.","Creatures Inc.",5749460
"NINTENDO CO., LTD.","Nintendo Co. Ltd.",45172095
"PINPOINT TECHNOLOGIES INC.","Pinpoint Technologies Inc.",11874689
"DYAX CORP.","Dyax Corp.",5689960
"EPICENTRE TECHNOLOGIES CORPORATION","Epicentre Technologies Corporation",6080192
"TK HOLDINGS INC.","TK Holdings Inc.",12419463
"TK HOLDINGS INC.","TK Holdings Inc.",51489949
"ACCESS SECURITY PROTECTION, L.L.C.","Access Security Protection, LLC",10392508
"VENETEC INTERNATIONAL, INC.","Venetec International, Inc.",48427633
"VENETEC INTERNATIONAL, INC.","Venetec International, Inc.",12162347
"MA, OLIVER JOEN-AN","Ma, Oliver Joen-an",5840254
"REGENTS OF THE UNIVERSITY OF MINNESOTA","Regents of the University of Minnesota",52675294
"GEDEX INC.","Gedex Inc.",8431538
"IDEAL LIFE INC.","Ideal Life Inc.",48337809
"SUMITOMO BAKELITE COMPANY LIMITED","Sumitomo Bakelite Company, Limited",6753265
"VECIMA NETWORKS, INC.","Vecima Networks Inc.",5678450
"GENETHON","GENETHON",11109335
"YAMAHA MOTOR POWER PRODUCTS KABUSHIKI KAISHA","Yamaha Motor Power Products Kabushiki Kaisha",5211494
"TENOVA S.P.A.","Tenova S.p.A.",11243002
"WAVPORT, L.L.C.","WavPort, L.L.C.",48474706
"TIAX LLC","Tiax, LLC.",45156555
"SOCPRA SCIENCES ET GENIE S.E.C.","Socpra Sciences et Genie S.E.C.",45176087
"INCYTE CORPORATION","Incyte Corporation",51375575
"MATSUSHITA ELECTRIC WORKS, LTD.","Matsushita Electric Works, Ltd.",5229918
"TIME WARNER CABLE, INC.","Time Warner Cable, Inc.",5247957
"SILICON STORAGE TECHNOLOGY, INC.","Silicon Storage Technology, Inc.",5523990
"IPLEARN, LLC","IpLearn, LLC",45154298
"SMITHS DETECTION INC.","Smiths Detection Inc.",10472132
"SMITHS DETECTION INC.","Smiths Detection Inc.",47314518
"FUJI XEROX CO. LTD.","Fuji Xerox Co., Ltd.",5216667
"FUJI XEROX CO. LTD.","FUJI XEROX CO., LTD",52534475
"FUJI XEROX CO. LTD.","FUJI XEROX CO., LTD.",52601393
"FUJI XEROX CO. LTD.","FUJI XEROX CO., LTD",51441210
"GEO SEMICONDUCTOR INC.","Geo Semiconductor, Inc.",48277248
"MEDICAL COMPONENTS, INC.","Medical Components, Inc.",5405967
"VMWARE, INC.","VMWARE,INC.",47356830
"MEADWESTVACO CORPORATION","MeadWestvaco Corporation",10026477
"MEADWESTVACO CORPORATION","MeadWestvaco Corporation",10769482
"GA-REW CORPORATION","Ga-Rew Corporation",10561399
"CSEM CENTRE SUISSE D'ELECTRONIQUE ET DE MICROTECHNIQUE SA, RECHERCHE ET DEVELOPPEMENT","CSEM Centre Suisse d'Electronique et de Microtechnique SA-Recherche et Developpement",8331973
"CSEM CENTRE SUISSE D'ELECTRONIQUE ET DE MICROTECHNIQUE SA, RECHERCHE ET DEVELOPPEMENT","CSEM Centre Suisse d' Electronique et de Microtechnique SA—Recherche et Developpement",45189064
"BORGWARNER INC.","BorgWarner Inc.",10732029
"BORGWARNER INC.","BorgWarner, Inc.",5284749
"BORGWARNER INC.","BORGWARNER INC.",52605396
"PRECISION THERAPEUTICS, INC.","Precision Therapeutics, Inc.",10971167
"MARVELL INTERNATIONAL LTD.","Marvell International Ltd.",45335151
"POLYMER-WOOD TECHNOLOGIES, INC.","Polymer-Wood Technologies, Inc.",11669622
"NIRATION NETWORK GROUP, L.L.C.","Niration Network Group, L.L.C.",10154706
"MVRX, INC.","MVRx, Inc.",6054063
"FINISAR CORPORATION","FINISAR CORPORATION",48404521
"VIBRACOUSTIC NORTH AMERICA, L.P.","Vibracoustic North America, L.P.",8791496
"CQMS PTY LTD","CQMS PTY LTD",12622859
"CQMS PTY LTD","CQMS Pty Ltd",11217954
"NGK INSULATORS, LTD.","NGK Insulators Ltd.",6496418
"NGK INSULATORS, LTD.","NGK Insulators, Ltd.",7200562
"NSAB, FILIAL AF NEUROSEARCH SWEDEN AB, SVERIGE","NSAB, Filial af Neurosearch Sweden AB, Sverige",8892291
"BORGWARNER, INC.","BORGWARNER INC.",52605396
"PERIGEN, INC.","Perigen, Inc",45146052
"MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH","Mayo Foundation for Medical Education and Research",52668897
"AMERICAN TOWER CORPORATION","American Tower Corporation",11973062
"NORGINE B.V.","NORGINE BV",52538714
"SMART TECHNOLOGIES ULC","SMART TECHNOLOGIES ULC",6262162
"SMART TECHNOLOGIES ULC","SMART Technologies ULC",8054679
"X-FAB SEMICONDUCTOR FOUNDRIES AG","X-Fab Semiconductor Foundries AG",6812678
"THE VOLLRATH COMPANY, L.L.C.","The Vollrath Company, LLC",48456975
"TOHO TITANIUM CO., LTD.","TOHO TITANIUM CO., LTD.",12214714
"TOHO TITANIUM CO., LTD.","Toho Titanium Co., Ltd.",8617688
"CHRISTIE DIGITAL SYSTEMS CANADA, INC.","CHRISTIE DIGITAL SYSTEMS CANADA INC.",12296219
"TELEDYNE LIMITED","Teledyne Limited",48361167
"INTERNATIONAL TECHNOLOGY CENTER","International Technology Center",6274435
"QUINTENCE PROPERTIES KG, LLC","Quintence Properties KG, LLC",9297076
"JTEKT CORPORATION","JTEKT Corporation",5391123
"JTEKT CORPORATION","JTEKT Corporation",49877693
"JTEKT CORPORATION","JTEKT Corporation",5615780
"JTEKT CORPORATION","JTEKT Corporation",49913976
"UNISYS CORPORATION","Unisys Corporation",5228428
"SK CHEMICALS CO., LTD.","SK CHEMICALS CO., LTD.",45219048
"HUSCO AUTOMOTIVE HOLDINGS LLC","Husco Automotive Holdings, LLC",10870613
"INNOVATIVE SONIC LIMITED","Innovative Sonic Limited",5242529
"ADVANCED FUSION SYSTEMS LLC","Advanced Fusion Systems LLC",11580596
"MODINE MANUFACTURING COMPANY","Modine Manufacturing Company",5241098
"WORCESTER TECHNOLOGIES LLC","Worcester Technologies LLC",6171329
"BALLARD POWER SYSTEMS INC.","Ballard Power Systems Inc.",50049074
"HON HAI PRECISION INDUSTRY CO., LTD.","Hon Hai Precision Industry Co., Ltd.",45202657
"HON HAI PRECISION INDUSTRY CO., LTD.","Hon Hai Precision Industry Co., Ltd",9186608
"HON HAI PRECISION INDUSTRY CO., LTD.","HON HAI PRECISION INDUSTRY CO., LTD.",49963329
"HON HAI PRECISION INDUSTRY CO., LTD.","Hon Hai Precision Industry Co., Ltd.",48336363
"HON HAI PRECISION INDUSTRY CO., LTD.","Hon Hai Precision Industry Co., Ltd.",11305880
"MAGNESCALE CO., LTD.","Magnescale Co., Ltd.",11157869
"ZEST IP HOLDINGS, LLC","Zest IP Holdings LLC",9155576
"ZEST IP HOLDINGS, LLC","ZEST IP HOLDINGS, LLC",53514424
"SOTEIRA, INC.","Soteira, Inc.",6171533
"THERMO FINNIGAN LLC","Thermo Finnigan, LLC",5897103
"SPREADTRUM COMMUNICATIONS (SHANGHAI) CO., LTD.","SPREADTRUM COMMUNICATIONS (SHANGHAI) CO., LTD.",49907980
"SPREADTRUM COMMUNICATIONS (SHANGHAI) CO., LTD.","Spreadtrum Communications (Shanghai) Co., Ltd.",49869928
"TOYOTA MOTOR CORPORATION","Toyota Motor Corporation",7088470
"BARONOVA, INC.","BAROnova, Inc.",5721493
"DIALOG SEMICONDUCTOR GMBH","Dialog Semiconductor GmbH",51358500
"FIFTH THIRD BANK","Fifth Third Bank",47310981
"ROCHE DIAGNOSTICS OPERATIONS, INC.","Roche Diagnostics Operations Inc.",9950059
"VARIAN MEDICAL SYSTEMS INTERNATIONAL AG","Varian Medical Systems International AG",8433278
"U. S. PHILIPS CORPORATION","U.S. Philips Corporation",11430795
"AVON PROTECTION SYSTEMS, INC.","Avon Protection Systems, Inc.",5305811
"COVERITY, INC.","Coverity, Inc.",6342288
"TEMPER IP, LLC","Temper IP, LLC",45227236
"SASOL TECHNOLOGY (PROPRIETARY) LIMITED","Sasol Technology (Proprietary) Limited",7811836
"SYNTHES GMBH","Synthes GmbH",6412564
"SYNAPTICS INCORPORATED","Synaptics Incorporated",5376843
"LOTES CO., LTD","Lotes Co., Ltd",7038498
"PHOTOPROTECTIVE TECHNOLOGIES, INC.","Photoprotective Technologies, Inc.",11385724
"FUTUREWEI TECHNOLOGIES, INC.","Futurewei Technologies, Inc.",51570068
"INSTY BIT ACQUISITION, LLC","Insty Bit Acquisition, LLC",45193953
"SWITCH MATERIALS INC.","SWITCH MATERIALS, INC.",11606363
"WELLOGIX TECHNOLOGY LICENSING, LLC","Wellogix Technology Licensing, LLC",6309331
"AHURA SCIENTIFIC INC.","Ahura Scientific Inc.",9052069
"MEAS FRANCE","MEAS France",7309252
"SUNCOR ENERGY INC.","SUNCOR ENERGY INC.",8831065
"SUNCOR ENERGY INC.","Suncor Energy Inc.",11006891
"SUNCOR ENERGY INC.","Suncor Energy Inc.",8649903
"ULTIZYME INTERNATIONAL LTD.","Ultizyme International Ltd.",8313695
"MOLECULAR INSIGHT PHARMACEUTICALS, INC.","Molecular Insight Pharmaceuticals, Inc.",53638143
"STC.UNM","STC. UNM",5412771
"NISSAN CHEMICAL INDUSTRIES, LTD.","NISSAN CHEMICAL INDUSTRIES, LTD.",10889508
"NISSAN CHEMICAL INDUSTRIES, LTD.","Nissan Chemical Industries Ltd.",5797030
"MPMAN.COM, INC.","Mpman.com, Inc.",8009220
"KYUSHU UNIVERSITY, NATIONAL UNIVERSITY CORPORATION","Kyushu University, National University Corporation",48422849
"MISONIMO CHI ACQUISITIONS L.L.C.","Misonimo Chi Acquisitions L.L.C.",9765437
"DEEPFLEX INC.","Deepflex Inc.",6294824
"LG ELECTRONICS INC","L.G. Electronics, Inc.",9104281
"MINOVA INTERNATIONAL LIMITED","MINOVA INTERNATIONAL LIMITED",12112197
"MINOVA INTERNATIONAL LIMITED","Minova International Limited",11233509
"HON HAI PRECISION INDUSTRY CO., LTD","Hon Hai Precision Industry Co., Ltd.",45210983
"GAINIA INTELLECTUAL ASSET SERVICES, INC","GAINIA INTELLECTUAL ASSET SERVICES, INC.",53646083
"IBIDEN CO., LTD.","Ibiden Co., Ltd.",5216963
"IBIDEN CO., LTD.","Ibiden Co., Ltd.",6832268
"DIGITAL RIVER, INC.","DIGITAL RIVER, INC.",5510841
"INCOVA TECHNOLOGIES, INC.","INCOVA Technologies, Inc.",8085320
"NORTHROP GRUMMAN GUIDANCE AND ELECTRONICS COMPANY, INC.","Northrop Grumman Guidance and Electronics Company, Inc.",10908915
"FANUC LTD","Fanuc Ltd",5219137
"FANUC LTD","Fanuc Ltd.",10912265
"DAI NIPPON PRINTING CO., LTD.","Dai Nippon Printing Co., Ltd.",5216758
"DAI NIPPON PRINTING CO., LTD.","Dai Nippon Printing Co., Ltd.",5231195
"CONTEC LLC","Contec LLC",10952995
"IRIS ID","IRIS ID",12254974
"MAGIQ TECHNOLOGIES, INC","MagiQ Technologies, Inc",48443970
"SIRIT INC.","Sirit Inc.",11447700
"NTI, INC.","NTI, Inc.",45164921
"SPRINGSOFT, INC.","Springsoft, Inc.",5227314
"VISA U.S.A. INC.","Visa USA Inc.",10945326
"VISA U.S.A. INC.","Visa U. S. A. Inc.",47321358
"VISA U.S.A. INC.","Visa U.S.A. Inc",10937992
"VARIAN SEMICONDUCTOR EQUIPMENT ASSOCIATES, INC.","Varian Semiconductor Equipment Associates, Inc.",5294328
"VARIAN SEMICONDUCTOR EQUIPMENT ASSOCIATES, INC.","Varian Semiconductor Equipment Associates, Inc.",45199825
"KUALO PROPERTIES AU, LLC","Kualo Properties AU, LLC",9770234
"PIONEER CORPORATION","PIONEER CORPORATION",11660950
"PIONEER CORPORATION","Pioneer Corporation",5255581
"PARC ACQUISITIONS, LLC","Parc Acquisitions LLC",45181852
"FRACTUS, S.A.","Fractus, S.A.",9511839
"DR. ING. H.C.F. PORSCHE AKTIENGESELLSCHAFT","Dr. Ing. h.c. F. Porsche Aktiengesellschaft",49862266
"TROY-CSL LIGHTING, INC.","Troy-CSL Lighting, Inc.",6789784
"LGD TECHNOLOGY, LLC","LGD Technology, LLC",7569775
"B.R.A.H.M.S GMBH","B.R.A.H.M.S. GmbH",9021488
"NIRA DYNAMICS AB","NIRA Dynamics AB",8864378
"NIRA DYNAMICS AB","Nira Dynamics AB",7181980
"FIRST DATA CORPORATION","First Data Corporation",5226041
"EORIGINAL, INC.","eOriginal, Inc.",9192702
"FAIR ISAAC CORPORATION","Fair Isaac Corporation",45174669
"MEDTRONIC INC.","Medtronic, Inc.",53653557
"MEDTRONIC INC.","Medtronic, Inc.",11685682
"MEDTRONIC INC.","Medtronic, Inc.",12238018
"MEDTRONIC INC.","Medtronic, Inc.",47271688
"MEDTRONIC INC.","MEDTRONIC, INC.",11434660
"TECOMEC S.R.L.","Tecomec S.R.L.",11588391
"QLOGIC, CORPORATION","QLOGIC, Corporation",51536135
"THE TRIZETTO GROUP, INC.","The TriZetto Group, Inc.",9702101
"KROHNE MESSTECHNIK GMBH & CO. KG.","Krohne Messtechnik GmbH & Co. KG",5304114
"ST. JUDE MEDICAL, CARDIOLOGY DIVISION, INC.","St. Jude Medical, Cardiology Division, Inc.",6664611
"E.I. DU PONT DE NEMOURS AND COMPANY","E.I. duPont de Nemours and Company",5384899
"E.I. DU PONT DE NEMOURS AND COMPANY","E. I. duPont de Nemours and Company",5213520
"LUMINESCENT TECHNOLOGIES, INC.","Luminescent Technologies, Inc.",6975826
"HONG FU JIN PRECISION INDUSTRY (SHENZHEN) CO., LTD.","HONG FU JIN PRECISION INDUSTRY(ShenZhen) CO., LTD.",11226582
"HONG FU JIN PRECISION INDUSTRY (SHENZHEN) CO., LTD.","Hong Fu Jin Precision Industry (ShenZhen) Co., Ltd.",9883112
"HONG FU JIN PRECISION INDUSTRY (SHENZHEN) CO., LTD.","Hong Fu Jin Precision Industry (ShenZhen) Co. Ltd.",10779938
"HONG FU JIN PRECISION INDUSTRY (SHENZHEN) CO., LTD.","Hong Fu Jin Precision Industry (ShenZhen) Co., Ltd",10652478
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",5591818
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",53614696
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",45198215
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",6283935
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",5366671
"SAMSUNG ELECTRONICS CO., LTD","SAMSUNG ELECTRONICS CO, LTD.",52524020
"SAMSUNG ELECTRONICS CO., LTD","SAMSUNG ELECTRONICS CO., LTD.",52579612
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd..",10041585
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",51478958
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",6626608
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",45275094
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd",49858227
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",49981785
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co. Ltd.",5826389
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",11379727
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",48392357
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",47338131
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd",9722624
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",5290086
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co, Ltd.",6767316
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",5259196
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",12382448
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd",45163049
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd.",11030727
"SAMSUNG ELECTRONICS CO., LTD","Samsung Electronics Co., Ltd",5731394
"XTREME PLASTICS, LLC","Xtreme Plastics, LLC",12050112
"CITIZEN HOLDINGS CO., LTD.","Citizen Holdings Co., Ltd",48356922
"FTI TECHNOLOGY LLC","FTI TECHNOLOGY LLC",12437913
"FTI TECHNOLOGY LLC","FTI Technology, LLC",11762331
"HONG FU JIN PRECISION INDUSTRY (SHEN ZHEN) CO., LTD.","Hong Fu Jin Precision Industry ( ShenZhen) Co., Ltd.",10318115
"ICON GENETICS GMBH","Icon Genetics GmbH",8682674
"TECHNOLOGIES HOLDINGS CORP.","Technologies Holdings Corp.",8632424
"OILFIELD EQUIPMENT DEVELOPMENT CENTER LIMITED","Oilfield Equipment Development Center Limited",52477817
"UNI-CHARM CORPORATION","Uni-Charm Corporation",5629585
"ALNYLAM PHARMACEUTICALS, INC.","ALNYLAM PHARMACEUTICALS, INC",11258163
"NESTE OIL OYJ","Neste Oil Oyj",7039320
"AGFA GRAPHICS N.V.","Agfa Graphics N.V.",6229468
"AGFA GRAPHICS N.V.","Agfa Graphics NV",10764397
"SYBASE 365, INC.","Sybase 365, Inc.",6275625
"SYBASE 365, INC.","SYBASE 365, Inc.",47264305
"CEDARA SOFTWARE CORP.","Cedara Software Corp.",8969958
"AAREN SCIENTIFIC, INC.","Aaren Scientific Inc.",45186976
"TESSENDERLO KERLEY, INC.","Tessenderlo Kerley Inc.",47356663
"AGENCY FOR SCIENCE TECHNOLOGY AND RESEARCH","AGENCY FOR SCIENCE, TECHNOLOGY AND RESEARCH",5528897
"AGENCY FOR SCIENCE TECHNOLOGY AND RESEARCH","Agency for Science, Technology and Research",11912820
"AGENCY FOR SCIENCE TECHNOLOGY AND RESEARCH","Agency for Science Technology and Research",11584385
"AGENCY FOR SCIENCE TECHNOLOGY AND RESEARCH","Agency for Science, Technology, and Research",45170852
"AGENCY FOR SCIENCE TECHNOLOGY AND RESEARCH","Agency for Science, Technology and Research",11376426
"DRS POWER & CONTROL TECHNOLOGIES, INC.","DRS Power & Control Technologies, Inc.",8836537
"SAGENTIA LIMITED","Sagentia Limited",47194628
"SAGENTIA LIMITED","Sagentia Limited",10482170
"PURDUE RESEARCH FOUNDATION","Purdue Research Foundation",11108375
"PURDUE RESEARCH FOUNDATION","Purdue Research Foundation",45151161
"CREE, INC.","Cree Inc.",7567845
"KENSEY NASH BVF TECHNOLOGY, LLC","Kensey Nash BVF Technology, LLC",52590971
